Data diagnòstic laboratori/fecha diagnóstico laboratorio;C.Valenciana;Homes/Hombres;Dones/Mujeres;Prov. Alacant/Alicante;Prov. Castelló/Castellón;Prov. València;DEPARTAMENT DE SALUT DE VINAROS;DEPARTAMENT DE SALUT DE CASTELLO;DEPARTAMENT DE SALUT DE LA PLANA;DEPARTAMENT DE SALUT DE SAGUNT;DEPARTAMENT DE SALUT DE VCIA CLINIC-LA MALVA-ROSA;DEPARTAMENT DE SALUT VCIA ARNAU DE VILANOVA LLIRIA;DEPARTAMENT DE SALUT DE VALENCIA - LA FE;DEPARTAMENT DE SALUT DE REQUENA;DEPARTAMENT DE SALUT DE VALENCIA -HOSPITAL GENERAL;DEPARTAMENT DE SALUT DE VALENCIA - DOCTOR PESET;DEPARTAMENT DE SALUT DE LA RIBERA;DEPARTAMENT DE SALUT DE GANDIA;DEPARTAMENT DE SALUT DE DENIA;DEPARTAMENT DE SALUT DE XATIVA - ONTINYENT;DEPARTAMENT DE SALUT D'ALCOI;DEPARTAMENT DE SALUT DE LA MARINA BAIXA;DEPARTAMENT DE SALUT D'ALACANT-SANT JOAN D'ALACANT;DEPARTAMENT DE SALUT D'ELDA;DEPARTAMENT DE SALUT D'ALACANT - HOSPITAL GENERAL;DEPARTAMENT DE SALUT D'ELX - HOSPITAL GENERAL;DEPARTAMENT DE SALUT D'ORIHUELA;DEPARTAMENT DE SALUT DE TORREVIEJA;DEPARTAMENT DE SALUT DE MANISES;DEPARTAMENT DE SALUT D'ELX-CREVILLENT
2023-03-28;146;58;88;20;29;96;7;15;8;8;12;12;15;1;12;17;7;4;3;3;2;4;6;2;2;0;0;1;5;0
2023-03-29;129;54;75;33;24;72;9;6;7;4;16;8;13;1;9;11;3;1;3;4;2;5;4;4;5;5;1;2;4;2
2023-03-30;168;66;102;53;24;91;8;10;6;4;8;14;9;3;14;14;4;4;2;3;4;3;25;0;14;2;1;2;14;0
2023-03-31;125;56;69;27;25;73;5;10;9;6;14;5;8;4;13;15;1;3;1;2;3;7;2;4;2;3;3;2;3;0
2023-04-01;77;37;40;13;11;53;4;3;4;9;6;7;4;3;10;4;2;3;0;3;3;2;2;0;2;0;1;3;2;0
2023-04-02;67;33;34;13;12;42;6;3;2;12;1;8;1;0;5;8;0;0;1;1;2;1;4;0;2;1;0;2;7;0
2023-04-03;160;79;81;34;22;104;9;8;5;9;16;16;13;0;8;15;3;4;3;8;2;4;8;5;7;2;1;1;12;1
2023-04-04;156;64;92;40;23;93;3;16;4;4;11;12;15;2;7;8;16;4;0;4;1;2;14;1;13;4;1;4;10;0
2023-04-05;135;55;80;31;21;83;4;7;9;12;3;13;16;2;10;15;4;2;5;6;4;2;7;2;5;3;1;1;1;1
2023-04-06;105;55;50;18;14;73;3;6;4;8;10;14;11;2;6;7;1;7;1;6;0;4;3;2;3;0;1;4;2;0
2023-04-07;83;37;46;36;10;37;4;3;3;9;4;5;0;7;3;3;2;0;1;2;2;4;16;7;2;0;1;3;2;0
2023-04-08;76;28;48;20;9;47;5;0;4;14;4;3;3;1;8;6;3;4;1;0;8;1;5;0;4;0;1;0;1;0
2023-04-09;92;41;51;17;13;62;5;4;3;6;9;7;5;1;8;7;3;11;0;6;0;2;6;0;6;1;2;0;0;0
2023-04-10;87;34;53;21;17;49;6;8;1;6;5;10;4;4;8;7;4;1;1;2;4;5;3;3;4;0;0;1;0;0
2023-04-11;196;79;117;51;35;110;10;11;12;6;14;8;14;2;6;13;13;24;0;9;4;3;19;11;7;3;2;1;3;1
2023-04-12;143;58;85;26;22;95;5;13;4;3;15;20;13;4;10;12;6;1;0;6;1;4;8;3;3;2;3;2;5;0
2023-04-13;152;64;88;51;36;65;10;17;9;4;3;16;3;2;13;12;1;7;1;1;8;2;15;11;7;2;1;3;3;1
2023-04-14;172;61;111;29;53;90;3;41;9;2;5;18;13;1;12;19;7;4;1;3;3;5;3;4;7;2;0;3;6;1
2023-04-15;95;42;53;25;18;52;2;14;2;3;4;20;3;1;7;12;0;0;2;1;2;6;5;1;4;2;3;0;1;0
2023-04-16;101;54;47;41;14;46;3;6;5;2;2;14;9;3;4;5;2;0;0;4;5;4;15;4;4;3;3;3;1;0
2023-04-17;169;69;100;62;50;57;8;31;11;2;5;14;6;6;8;3;7;1;3;2;9;6;15;16;5;3;2;2;3;1
2023-04-18;168;68;100;45;27;96;4;17;6;4;6;18;9;3;10;24;3;6;2;6;6;6;12;10;4;1;1;3;7;0
2023-04-19;168;75;93;36;37;95;1;32;4;3;12;32;13;4;4;8;8;2;5;5;4;3;2;5;6;5;5;1;4;0
2023-04-20;120;48;72;32;29;59;3;22;3;6;4;10;3;2;9;3;2;4;2;15;3;3;3;12;3;1;3;2;2;0
2023-04-21;151;68;83;42;21;88;4;10;7;5;11;15;6;4;12;8;5;4;2;13;2;3;6;11;4;2;3;9;5;0
2023-04-22;70;32;37;19;15;36;3;8;4;2;4;10;1;2;4;6;3;1;2;3;0;4;2;3;3;2;2;1;0;0
2023-04-23;57;25;32;15;15;27;2;6;5;2;3;8;0;1;5;4;3;0;1;1;2;3;4;0;1;3;1;0;2;0
2023-04-24;162;67;95;58;33;71;2;25;6;1;9;5;3;5;6;9;7;2;2;13;1;10;15;12;8;4;3;3;11;0
2023-04-25;153;56;97;45;17;91;0;14;2;3;11;13;11;3;8;14;12;7;2;7;2;3;9;5;11;5;3;4;3;1
2023-04-26;117;60;57;34;16;67;3;11;1;5;6;12;7;1;4;15;9;3;6;4;6;3;1;4;3;3;5;2;2;1
2023-04-27;114;53;61;51;18;45;3;7;8;0;5;7;3;2;3;3;13;0;1;5;8;10;8;6;8;1;5;4;4;0
2023-04-28;105;37;68;34;8;63;2;3;2;4;6;4;8;3;4;2;7;3;1;20;10;2;3;3;6;4;2;3;3;0
2023-04-29;58;25;33;28;4;26;1;1;2;0;3;2;3;2;5;1;0;3;1;4;7;4;1;5;3;1;3;1;2;2
2023-04-30;39;17;22;17;10;12;2;2;6;0;0;3;1;1;1;1;2;1;1;2;4;2;1;4;1;2;2;0;0;0
2023-05-01;47;26;21;17;7;23;2;5;0;2;1;8;0;0;2;2;2;0;1;5;4;4;2;0;1;2;1;2;1;0
2023-05-02;132;57;75;31;25;76;5;16;3;4;6;12;5;2;9;13;8;5;0;8;10;0;6;6;1;4;4;0;5;0
2023-05-03;112;42;70;46;20;46;6;9;5;2;6;5;4;1;4;6;6;3;0;8;10;7;4;2;9;8;4;1;1;1
2023-05-04;91;38;53;45;13;33;2;5;5;4;9;3;2;1;3;0;2;5;0;3;10;8;3;6;10;5;2;1;2;0
2023-05-05;81;26;55;27;12;42;1;6;4;1;4;6;2;1;5;2;16;3;1;2;10;4;3;0;5;1;1;1;1;1
2023-05-06;77;34;43;47;9;21;3;1;5;0;3;3;1;3;4;0;2;2;2;1;7;4;2;5;19;1;5;2;2;0
2023-05-07;52;18;34;27;11;14;3;3;4;3;1;2;1;1;1;2;0;0;2;2;2;3;4;5;7;2;0;2;2;0
2023-05-08;125;51;74;54;17;54;6;4;7;3;14;6;5;3;5;6;3;2;3;7;10;6;3;2;21;4;5;0;0;0
2023-05-09;124;45;79;65;14;45;4;9;1;2;3;7;5;2;7;5;3;7;3;3;5;3;7;20;12;6;6;3;1;0
2023-05-10;80;32;48;27;15;38;2;6;7;2;5;4;1;4;6;4;2;3;3;6;5;2;1;3;5;2;3;2;1;1
2023-05-11;105;35;70;49;10;46;1;5;3;5;4;4;10;3;4;6;1;3;2;3;5;8;4;5;10;10;5;0;4;0
2023-05-12;82;39;43;23;12;47;2;5;4;3;5;3;7;2;6;4;13;1;0;2;0;3;2;3;3;3;5;3;2;1
2023-05-13;46;21;25;18;4;24;2;1;1;1;3;3;5;2;4;2;2;1;0;1;2;5;3;0;4;2;1;0;0;1
2023-05-14;34;10;24;8;9;17;4;5;0;0;0;1;9;0;1;1;2;1;0;0;1;2;1;0;3;0;1;0;2;0
2023-05-15;118;39;79;49;13;56;0;9;4;6;5;1;4;3;10;11;4;6;0;5;2;8;7;6;13;5;4;1;1;3
2023-05-16;105;39;66;55;11;39;2;8;1;1;4;5;4;3;3;6;4;3;7;5;5;3;7;4;19;3;5;1;1;1
2023-05-17;135;62;73;64;26;45;3;12;11;2;8;2;2;1;4;9;6;0;4;9;4;5;2;4;34;5;4;2;2;0
2023-05-18;86;38;48;39;10;37;6;3;1;3;1;3;2;2;5;4;3;0;8;11;5;2;3;7;5;1;5;1;3;2
2023-05-19;110;47;63;46;15;49;0;12;3;5;3;9;5;1;5;5;0;3;5;7;1;3;8;6;5;5;3;9;6;1
2023-05-20;72;36;36;17;14;41;5;7;2;2;1;1;4;2;6;4;0;1;1;15;3;2;1;3;3;2;2;0;5;0
2023-05-21;58;23;35;24;9;25;2;5;2;2;7;3;1;1;0;4;0;0;2;2;2;3;3;1;2;8;2;1;5;0
2023-05-22;201;85;116;81;35;85;4;5;26;7;16;6;13;1;9;15;4;5;20;6;1;3;7;7;14;14;8;1;3;6
2023-05-23;145;53;92;58;17;70;5;9;3;3;7;2;4;3;4;6;5;18;7;11;4;7;4;6;13;8;5;2;7;2
2023-05-24;157;66;91;56;20;81;6;9;4;14;13;3;6;2;6;6;10;4;16;14;6;10;4;4;7;4;4;1;4;0
2023-05-25;130;50;80;50;8;72;2;5;1;4;8;0;13;3;11;10;6;1;0;7;4;5;11;6;10;3;9;1;9;1
2023-05-26;114;50;64;40;12;62;3;1;6;3;9;8;6;1;7;5;3;10;3;11;2;3;4;4;8;7;4;5;1;0
2023-05-27;47;15;32;12;4;31;3;0;1;1;5;2;1;4;9;3;2;2;3;2;1;0;3;1;2;2;0;0;0;0
2023-05-28;42;19;23;16;11;15;3;7;1;0;2;3;0;0;2;0;2;0;2;5;0;3;0;3;0;5;0;2;1;1
2023-05-29;145;57;88;47;14;84;4;0;10;6;8;9;8;0;14;11;4;9;3;9;7;9;3;6;8;9;2;0;6;0
2023-05-30;86;28;58;34;8;44;2;3;3;6;2;0;9;0;8;8;2;0;1;7;2;4;9;2;3;5;4;3;2;1
2023-05-31;108;36;72;45;9;54;3;6;0;5;4;7;7;1;5;11;1;4;1;4;2;3;11;4;7;6;8;2;5;1
2023-06-01;104;48;56;45;12;47;0;6;6;0;7;5;6;1;5;9;7;3;3;1;0;6;8;3;10;6;6;1;3;2
2023-06-02;102;51;51;31;7;64;2;4;1;0;8;8;10;0;6;8;1;6;0;16;0;4;1;3;13;5;3;2;1;0
2023-06-03;72;34;38;39;10;23;1;2;7;1;2;7;0;1;4;5;2;0;2;1;4;5;7;4;6;5;4;2;0;0
2023-06-04;45;16;29;16;8;21;2;4;2;2;3;0;5;0;2;4;2;0;0;3;2;5;2;0;2;2;1;1;0;1
2023-06-05;130;51;79;58;9;63;1;3;5;4;13;10;6;2;5;9;2;0;4;7;2;12;7;3;8;3;15;1;5;3
2023-06-06;143;55;88;53;18;72;3;12;3;2;4;2;5;0;8;6;27;8;4;8;4;6;4;9;13;5;4;1;2;3
2023-06-07;72;28;44;26;16;30;3;9;3;2;2;2;9;0;6;3;2;1;0;1;2;7;1;4;7;2;2;1;3;0
2023-06-08;74;22;52;27;14;33;3;7;4;0;3;3;7;1;1;6;2;1;0;8;2;3;4;5;4;3;1;4;1;1
2023-06-09;94;43;51;26;14;54;3;5;6;1;5;8;6;1;11;5;6;4;0;5;2;4;3;0;4;2;10;0;2;1
2023-06-10;51;23;28;19;6;26;2;0;3;2;3;2;2;1;5;3;5;0;3;4;2;5;0;3;4;0;0;2;0;0
2023-06-11;48;17;31;15;14;19;2;8;3;1;0;4;2;0;4;2;0;0;0;7;2;5;0;1;1;1;4;1;0;0
2023-06-12;115;51;63;57;19;39;8;8;3;2;2;0;8;0;10;3;1;6;4;4;2;12;7;5;12;8;3;1;3;3
2023-06-13;73;28;45;24;5;44;1;1;3;1;4;5;10;0;4;7;0;1;1;9;2;3;5;4;7;1;0;1;2;0
2023-06-14;82;37;45;40;3;39;1;2;0;2;2;4;6;0;3;7;4;5;2;4;2;1;3;5;6;2;17;2;2;0
2023-06-15;63;26;37;21;5;37;3;1;1;1;6;5;6;0;5;6;2;2;2;3;1;1;2;1;8;2;1;3;1;0
2023-06-16;62;29;33;21;6;35;1;2;3;0;4;3;3;1;5;6;4;3;0;5;1;3;2;2;5;2;0;4;1;2
2023-06-17;28;14;14;8;5;15;1;2;2;0;2;3;2;0;1;2;0;1;2;4;1;0;2;1;1;1;0;0;0;0
2023-06-18;21;11;10;10;2;9;0;1;1;1;0;3;1;0;1;2;0;1;1;0;0;2;1;3;2;0;1;0;0;0
2023-06-19;90;34;56;15;12;63;5;5;2;0;7;23;8;0;3;9;4;5;1;3;1;1;2;0;2;4;2;1;1;1
2023-06-20;66;24;42;21;11;34;5;4;2;0;3;5;5;2;3;3;4;0;1;5;0;1;2;1;11;2;0;3;4;0
2023-06-21;64;28;36;20;4;40;3;0;1;2;6;6;5;0;2;7;5;1;1;3;1;3;2;2;4;1;2;3;3;1
2023-06-22;42;25;17;8;5;29;3;2;0;0;1;6;3;0;3;7;1;2;0;4;0;2;0;2;2;1;1;0;2;0
2023-06-23;57;18;39;13;5;39;0;2;3;1;1;8;5;0;8;6;6;0;0;3;1;1;1;4;1;4;0;0;1;1
2023-06-24;26;10;16;10;4;12;2;1;1;0;0;0;2;1;2;2;2;0;1;3;0;1;1;1;4;1;1;0;0;0
2023-06-25;21;7;14;9;4;8;2;0;2;0;0;3;0;0;1;3;1;0;2;0;0;0;2;0;3;1;1;0;0;0
2023-06-26;64;31;32;18;7;39;2;4;1;4;5;3;3;0;5;5;3;5;2;3;0;1;3;4;3;2;0;0;3;3
2023-06-27;64;23;41;19;8;37;1;4;3;1;1;3;8;1;7;6;3;3;0;2;0;4;3;2;6;3;1;0;2;0
2023-06-28;75;30;45;35;9;31;3;4;2;1;1;5;3;1;4;6;3;2;2;3;0;2;3;1;8;16;3;0;2;0
2023-06-29;70;29;41;30;4;36;1;1;1;3;5;3;4;0;2;5;4;2;2;5;1;2;9;3;7;4;2;0;4;0
2023-06-30;71;36;35;20;5;46;1;3;1;1;6;5;13;1;6;3;3;4;0;1;0;1;9;1;3;3;0;2;3;1
2023-07-01;47;21;26;11;3;33;1;1;1;1;5;3;6;1;2;8;2;2;0;3;0;3;5;0;3;0;0;0;0;0
2023-07-02;23;13;10;6;4;13;1;1;2;0;2;3;2;0;2;0;1;2;0;1;0;0;1;1;4;0;0;0;0;0
2023-07-03;87;33;54;33;10;44;7;2;1;1;12;3;8;1;2;8;1;5;1;1;2;4;7;5;10;4;0;0;2;0
2023-07-04;60;27;33;21;6;33;2;2;2;1;7;0;10;0;5;7;0;0;3;2;0;4;7;0;4;2;0;1;1;0
2023-07-05;82;22;60;27;11;44;5;5;1;0;12;8;3;0;2;7;3;5;4;0;2;3;4;1;5;3;3;1;4;1
2023-07-06;67;32;35;21;8;38;3;1;3;2;3;3;5;4;7;5;3;0;1;3;2;1;3;4;6;2;2;0;4;0
2023-07-07;71;34;37;15;6;50;1;2;3;2;7;9;2;6;7;9;0;1;1;5;1;5;1;0;5;1;1;0;2;0
2023-07-08;30;11;19;11;3;16;0;0;3;1;0;5;4;1;1;1;0;1;1;1;1;3;2;1;3;0;0;0;1;0
2023-07-09;24;12;12;9;6;9;2;3;1;0;2;1;0;0;2;1;2;1;1;0;1;1;3;1;2;0;0;0;0;0
2023-07-10;91;31;60;25;3;63;2;1;0;4;20;7;3;3;5;10;5;2;1;2;1;2;6;2;7;4;2;0;2;0
2023-07-11;65;30;35;16;7;42;4;1;1;4;6;8;1;0;4;13;4;2;0;1;1;1;4;2;6;1;0;0;0;1
2023-07-12;88;32;56;21;8;59;3;2;3;0;13;16;3;1;9;13;1;2;1;0;0;1;5;2;8;1;1;1;1;1
2023-07-13;87;30;57;24;5;58;2;2;1;1;12;6;5;0;5;7;4;8;1;4;2;3;7;0;7;2;2;0;6;0
2023-07-14;99;42;57;29;5;65;2;0;3;5;9;5;7;2;15;8;1;7;1;4;0;3;5;1;12;2;3;1;2;1
2023-07-15;71;37;34;12;5;54;1;1;2;4;7;10;3;1;8;5;2;6;3;1;0;3;0;0;2;2;1;1;8;0
2023-07-16;67;27;40;14;8;45;3;3;2;5;6;7;5;2;10;5;2;0;3;1;0;2;3;0;1;3;1;1;2;0
2023-07-17;151;67;84;56;9;86;1;3;4;5;18;11;16;1;16;3;3;5;3;3;6;4;13;2;14;7;2;3;6;2
2023-07-18;108;40;68;21;9;78;4;1;4;5;6;9;19;0;14;11;7;4;2;1;0;0;5;0;7;4;3;0;2;0
2023-07-19;95;36;59;38;6;51;1;3;1;6;8;7;5;0;11;6;3;3;2;2;6;2;10;4;5;4;4;0;1;1
2023-07-20;135;46;89;50;6;79;1;2;2;11;12;10;9;1;8;6;6;3;7;3;3;7;7;3;9;2;0;11;11;1
2023-07-21;128;52;76;41;26;61;2;6;18;6;13;7;10;0;6;11;3;2;7;3;6;5;4;2;6;3;3;5;0;0
2023-07-22;99;33;66;34;9;56;3;4;2;4;5;15;5;2;7;4;5;2;4;4;2;5;3;3;10;3;3;0;3;1
2023-07-23;70;24;46;23;12;35;6;3;3;5;2;5;4;1;7;4;1;0;1;2;2;4;2;2;5;3;2;1;4;1
2023-07-24;171;70;101;55;24;92;6;7;10;6;16;17;11;1;16;12;3;4;2;3;7;10;9;4;9;5;4;2;4;3
2023-07-25;163;65;98;53;18;92;3;8;6;7;4;25;13;1;5;14;6;3;6;4;2;4;17;8;7;5;2;2;11;0
2023-07-26;212;94;118;56;24;132;7;11;4;8;11;23;15;0;13;26;6;6;1;13;6;6;8;7;15;4;2;2;13;5
2023-07-27;238;93;145;69;47;122;7;24;16;11;8;26;12;2;15;18;2;2;4;8;1;9;36;2;8;2;5;1;18;1
2023-07-28;222;83;139;57;32;133;8;14;10;6;10;14;15;0;19;21;5;22;2;7;5;7;19;6;11;4;1;0;14;2
2023-07-29;114;47;67;44;15;55;2;9;4;5;3;16;8;0;3;5;3;0;6;5;4;6;19;0;6;1;0;0;7;2
2023-07-30;110;47;63;20;20;70;6;10;3;8;11;5;4;0;6;13;6;4;0;8;0;4;3;2;5;1;0;3;6;2
2023-07-31;264;112;152;96;30;138;8;12;8;20;10;26;18;2;10;23;3;4;12;10;5;14;16;9;26;8;3;1;14;2
2023-08-01;253;106;147;91;23;139;5;9;7;9;12;23;18;2;10;20;14;10;8;8;6;13;9;17;22;6;6;2;15;2
2023-08-02;257;105;152;63;40;154;11;16;10;25;12;15;24;1;12;29;6;9;6;14;8;11;9;3;8;7;5;4;10;2
2023-08-03;248;105;143;66;37;145;12;11;12;5;5;41;21;2;7;27;8;6;4;10;4;11;8;12;10;5;6;4;15;2
2023-08-04;229;99;130;65;35;129;7;17;10;12;6;23;20;0;14;18;12;7;3;10;5;8;6;7;13;7;9;4;8;3
2023-08-05;150;70;80;53;20;77;5;11;2;7;8;10;8;2;9;10;6;8;8;10;1;6;7;3;11;8;6;2;1;1
2023-08-06;163;75;87;52;19;92;6;7;4;9;4;10;4;5;13;11;9;15;5;6;3;7;7;6;11;5;5;2;8;1
2023-08-07;414;151;263;108;63;243;13;28;19;16;20;33;35;8;17;27;7;32;6;24;6;11;17;13;21;17;12;3;27;2
2023-08-08;371;161;210;102;75;194;21;39;11;16;18;25;36;0;23;16;15;17;10;13;4;16;10;8;15;18;14;4;19;3
2023-08-09;369;161;208;111;82;176;16;36;26;21;17;22;21;2;20;26;5;14;9;15;4;12;17;8;22;17;14;5;17;3
2023-08-10;361;149;212;114;63;184;14;28;20;10;26;21;29;2;28;21;6;13;10;13;2;9;6;4;18;13;31;4;16;17
2023-08-11;307;122;185;95;49;163;13;21;14;5;14;22;27;2;20;20;12;9;13;20;4;15;7;12;14;2;14;3;13;11
2023-08-12;187;74;113;51;30;106;15;10;4;8;9;17;10;2;12;15;10;6;3;11;4;11;12;2;9;4;2;3;7;1
2023-08-13;198;91;107;72;33;93;10;12;11;12;2;10;15;9;8;12;5;3;12;8;0;12;16;2;7;8;10;3;9;2
2023-08-14;418;178;240;104;72;242;17;28;25;13;25;22;20;7;32;32;27;29;14;15;6;5;23;12;9;4;11;11;22;9
2023-08-15;186;79;107;66;39;81;12;15;12;12;4;10;10;3;8;17;4;7;3;4;3;8;21;2;9;11;4;3;2;2
2023-08-16;373;148;225;96;80;196;18;39;20;12;20;31;15;4;17;27;23;17;11;21;3;9;17;7;8;22;12;4;12;4
2023-08-17;381;149;232;105;89;187;21;39;27;14;11;32;17;6;15;25;29;23;11;9;6;17;8;6;11;21;8;9;8;8
2023-08-18;343;138;205;103;59;181;18;22;15;12;15;27;23;3;14;30;22;14;9;17;5;15;11;5;11;15;18;5;8;9
2023-08-19;237;97;140;68;62;107;15;32;13;14;9;13;17;4;9;11;8;11;8;8;4;7;8;4;9;12;12;3;5;1
2023-08-20;170;70;100;45;48;77;14;19;13;13;9;13;6;4;5;13;6;4;6;5;0;6;2;6;0;3;17;0;1;5
2023-08-21;396;164;232;110;103;183;31;43;25;24;13;30;23;1;17;35;12;12;8;14;8;15;4;11;13;27;12;5;6;7
2023-08-22;370;147;223;104;82;184;31;26;22;17;22;17;22;3;15;21;16;21;5;24;8;17;8;10;11;22;11;7;9;5
2023-08-23;368;157;210;103;75;190;28;25;19;16;22;23;29;4;25;25;11;5;8;18;5;18;14;6;12;20;12;5;15;3
2023-08-24;365;150;215;108;73;184;29;24;16;15;23;30;23;2;16;26;16;11;1;15;10;8;15;13;18;21;10;7;11;5
2023-08-25;328;128;200;102;75;151;26;23;22;14;16;26;21;0;18;13;11;16;9;12;8;22;6;12;13;12;13;2;8;5
2023-08-26;196;93;103;53;40;103;11;12;15;16;10;17;8;3;7;19;11;2;1;9;10;9;5;2;6;5;4;8;3;3
2023-08-27;170;75;95;51;40;79;13;5;19;12;8;11;9;4;10;13;5;1;3;6;0;5;15;4;8;5;4;7;3;0
2023-08-28;445;169;276;154;84;207;25;30;25;13;22;37;26;2;28;28;18;13;17;14;6;13;28;19;16;25;11;13;10;6
2023-08-29;328;138;190;105;62;161;21;28;11;10;16;23;24;2;25;22;9;4;6;17;5;7;17;26;15;14;6;4;11;5
2023-08-30;340;137;203;98;65;177;22;21;19;14;21;25;14;1;24;17;26;2;0;27;2;7;31;12;12;8;10;10;9;6
2023-08-31;324;150;174;101;60;163;18;25;12;21;15;18;19;2;23;29;12;4;5;18;6;8;17;11;17;17;7;9;7;4
2023-09-01;298;117;181;79;64;155;24;25;14;5;25;18;15;6;13;26;14;4;6;21;5;10;10;10;18;7;3;5;9;5
2023-09-02;164;72;92;44;32;88;12;10;6;9;11;9;9;4;15;10;9;6;4;9;0;4;7;9;7;5;3;1;1;4
2023-09-03;164;73;91;49;39;76;11;18;10;2;4;14;7;1;15;6;9;5;2;12;6;11;6;6;5;5;6;0;1;2
2023-09-04;319;130;189;97;54;168;23;12;18;9;21;22;21;4;19;22;10;7;0;19;8;12;18;12;15;14;10;6;15;2
2023-09-05;316;120;196;78;75;163;31;27;15;14;9;17;22;3;19;30;13;6;5;19;9;7;13;13;8;5;9;7;13;2
2023-09-06;292;138;154;81;57;154;17;22;15;13;16;18;20;1;18;17;10;5;5;29;8;6;11;5;16;7;9;10;10;4
2023-09-07;239;115;124;70;67;102;25;23;15;8;14;15;9;2;11;11;9;2;3;17;4;9;19;7;9;4;8;5;8;2
2023-09-08;209;81;128;47;42;120;11;15;15;12;7;15;7;3;22;14;7;8;2;16;5;5;6;2;10;3;8;5;10;1
2023-09-09;123;58;65;35;26;62;5;7;12;7;6;10;7;2;8;4;6;3;1;10;3;2;5;6;7;1;8;2;1;0
2023-09-10;130;54;76;53;36;41;11;15;9;5;1;8;6;1;7;4;1;0;4;8;1;3;5;11;6;4;12;7;1;0
